"","product_id","price","retail_price","merchant_id","merchant_rating","merchant_rating_count","origin_country","inventory_total","countries_shipped_to","shipping_option_name","shipping_option_price","product_color","product_variation_size_id","product_variation_inventory","rating","rating_count","rating_one_count","rating_two_count","rating_three_count","rating_four_count","rating_five_count","units_sold","tags"
"73","5b0386696040cc41f2331c83",8,7,"5aa1f31308a2240a052e9a1a",3.87200997619318,8821,"CN",50,14,"Livraison standard",3,"orange","M",50,3.82,2520,299,203,365,433,1220,10000,"Summer,Fashion,tunic,Ladies Fashion,asymmetric,Tops,tank top,Women's Fashion,Music,Ladies,Tank,Printed T Shirts,Women"
"74","5d5d038d99df1e17cc9313cf",11,10,"53f6b7c81c105e2dfac91041",4.30112048545498,225438,"CN",50,41,"Livraison standard",3,"black","S",50,3.46,50,9,6,8,7,20,100,"Summer,trousers,Casual pants,pants,Bottom,fashion pants,chiffonpant,Long pants,widelegpant,harem pants,summerpant,Plus Size,printed,Women's Fashion,Casual,Women"
"75","5ed0dfc51fa8446451b19c0d",8,33,"592955ef980a346d826f7bfc",4.16978609625668,1496,"CN",50,25,"Livraison standard",2,"black","S",50,5,0,0,0,0,0,0,10,"Vest,Fashion,Lace,V-neck,Women's Fashion,lacebra,sexy,silk,Casual,Women,Tank,Necks,casualsuspendertop,lace top,Tops,lace vest,slingtop,black,sleeveless"
"76","5eb0f23c904507255ca6530c",9,33,"575ab2de20c8d15cb59e5ee0",4.12028105275694,8397,"CN",50,41,"Livraison standard",3,"white","S",50,4.5,4,0,0,0,2,2,50,"blouse,Summer,Plus Size,Shirt,Heart,womens shirt,print shirt,Tops,short sleeves,Round neck,Funny,Women's Fashion,cute,Women,Casual,Necks"
"77","5e4267d60640954a435e64f5",7,6,"5d462e58f320403871a78593",3.83795620437956,2055,"CN",50,31,"Livraison standard",2,"armygreen","S",50,4.26,53,3,1,5,14,30,100,"Summer,Shorts,Women,shortromper,Spaghetti,onepiece,Spaghetti Strap,One-Piece Suits,shortjumpsuit,Women's Fashion,Fashion,Casual,summerjumpsuit,sleeveless,Rompers,women Jumpsuit,playsuit,jumpsuit"
"78","5b29e5b5080ea2661b2287f6",11,10,"583e7f658108913bced6f8cf",4.28967391304348,9200,"CN",50,36,"Livraison standard",3,"purple","S",50,4.24,1045,66,38,114,183,644,10000,"bandage top,Fashion,crop top,Halter,Summer,Women Set,elasticwaistshort,Women's Fashion,elastic waist,Casual,Women,Shorts,Waist,Elastic,Tops,pants,shortssuit,backless,Suits,Print,sleeveless,twopiecesset"
"79","5eafcf8a1f07813cd5404b52",8,92,"58311e2257e86a1b8863f74c",3.96806105144149,7076,"CN",50,55,"Livraison standard",2,"yellow","S",50,3.56,16,3,2,0,5,6,100,"Summer,Plus Size,letter print,print shirt,summer t-shirts,short sleeves,Women's Fashion,Fashion,slimtop,slim,Women Fashion,Necks,rainbow,Shorts,Cotton Shirt,Shirt,Sleeve,graphic tee,Tops,Slim Fit,Round neck,women shirt,Tops & T-Shirts,Print,Cotton"
"80","5c91e1ecb14bfa747e277427",5.83,5,"58ad449708de0c6dc59d9e06",4.14695734747171,126370,"CN",50,35,"Standardowa wysyłka",1,"whitefloral","S",1,4.22,2055,110,83,212,488,1162,10000,"Summer,sexy bathing suit,Bikinis Set,Swimwear,Swimsuit,Bikini,splitbikiniset,Fashion,Two Pieces,printed,Women's Fashion,Beach,splits"
"81","5ccd341e8cc067595fcba7c4",8,7,"5b8e776e2eb51f7a5900a88a",3.96520423600605,1322,"CN",50,63,"Livraison standard",2,"pink","S",50,3.42,373,77,35,60,57,144,1000,"Summer,Plus Size,Mini,Dress,Mini dress,Women's Fashion,Fashion,slingdres,sleeveless,women dress,Striped,Women,Casual,Cotton"
"82","5ec773b5967eb036b2c2e668",5.77,5,"5b348167af6b3122dba38825",3.91574032903513,8996,"CN",50,31,"Livraison standard",1,"armygreen","S",45,4,4,0,0,1,2,1,100,"blouse,Summer,Vest,Plus Size,Tank,Lace,Women Skirts,Shirt,Dress,Plus size top,Tops,lace blouse,Women's Fashion,Fashion,sleeveless,blousesampshirt,sexy,Women,Casual,Cotton"
"83","5de079e771151e6e9e85ee05",5.9,5,"591ed674fc9cce0fcd7ff354",3.95181741335587,2366,"CN",50,30,"Livraison standard",1,"grey","XS.",4,3.64,1933,318,151,299,298,867,10000,"Summer,Fashion,plus size dress,Dress,slim,V-neck,Women's Fashion,Plus Size,sleeveless,Floral,Party Dresses,Skirts,Casual,casual dress,Deep V-Neck,party,Slim Fit,print dress,Evening Dress,Ladies,women dress,Beach"
"84","5e97e0c7cb3cec329c7b4e98",6,20,"546415e89719cd2ac2e20045",3.93119596541787,2776,"CN",50,43,"Livraison standard",2,"red","S",50,3.08,13,4,1,2,2,4,100,"strappydre,Mini,summer dress,short dress,Summer,Shorts,Dress,Slim Fit,V-neck,Mini dress,Women's Fashion,Sleeveless dress,strappy,Plus Size,Sexy Dress,solid color,sexy,Fashion,sleeveless,Women"
"85","5ad987d8918dae087d633040",7,6,"58ad449708de0c6dc59d9e06",4.14695734747171,126370,"CN",50,35,"Livraison standard",2,"green","M",2,4.41,17444,566,507,1632,3191,11548,50000,"blouse,Summer,Plus Size,Tank,Lace,Tops,topsamptshirt,tank top,Women's Fashion,Fashion,Loose,topsampblouse,Print,sleeveless,sexy,Cotton,Casual,Women"
"86","5cc67417a01bbd6b6c066df2",8,7,"5c73a50ba0e25714e7f2bf90",3.93752991862135,4178,"CN",50,48,"Livraison standard",2,"pink","M",1,3.7,1404,177,124,232,278,593,10000,"blouse,Summer,Fashion,Lace,Tops,Loose,V-neck,Women's Fashion,Lace Up,Print,Short Sleeved,feather,Casual,Shirt"
"87","5d0b4268d5c8e1784b6e23b4",12,11,"58259c456ebae74739ecfdc8",4.15035587188612,2248,"CN",50,13,"Livraison standard",3,"black & green","S",50,3.81,341,46,21,48,63,163,1000,"Deep V-Neck,Summer,slingdresse,Plus Size,Floral,Necks,women dresses,Dresses,vestdresse,floralprinted,Women's Fashion,printed,Dress,summer dresses,tunicdresse,Casual,Women"
"88","5c061cf358603c4b35a19363",5.78,8,"5b2620ddd1c360688799eb51",4.18413424866514,6555,"CN",50,29,"Standardowa wysyłka",1,"pink","XS",50,4,3975,329,242,576,774,2054,20000,"bathing suit,two piece swimsuit,bikini set,Swimwear,Swimsuit,Bikini,bandage bikini,Push up bikini,Beach"
"89","5e5f5289a950c34147f0d94b",12,17,"5ae417f567d25c041f6dd934",3.97826086956522,1288,"CN",50,43,"Livraison standard",3,"white","S",50,3.94,387,34,21,67,76,189,5000,"Summer,Fashion,cottontee,Sleeve,Tops & Tees,Leopard,short sleeves,Shorts,Round neck,T Shirts,lipsshirt,lip,Tops & T-Shirts,Casual Tops,Women's Fashion,Casual,Women Fashion,Women"
"90","5cf5e44b3c8b9e101a5db52c",11,10,"5a7b23a69bda4e3d375e7b3f",3.9657006320333,12974,"CN",50,35,"Livraison standard",2,"floral","L",50,4.07,3070,224,177,392,642,1635,20000,"Sleeveless dress,Summer,Dresses,Dress,slingdre,Floral dress,Women's Fashion,Party Dress,backless,V-neck,bohemian dress,Floral,summer dresses,printed,Women,sleeveless,casual dress"
"91","5d78eb19cc404c03393c83b5",8,51,"5a792e56a71fbf471cf1fc99",3.83253506671228,5846,"CN",50,43,"Livraison standard",2,"pink","S",50,4.29,31,1,1,5,5,19,100,"Summer,Plus Size,Dress,slim,short dress,Mini dress,Women's Fashion,Fashion,sleeveless,Party Dresses,Bodycon Dress,Women Fashion,casual dress,Shorts,Waist,Slim Fit,camouflage,Sleeveless dress,t,women dress,Women"
"92","5d5d038d99df1e17cc9313cf",11,10,"53f6b7c81c105e2dfac91041",4.30112048545498,225438,"CN",50,41,"Livraison standard",3,"black","S",50,3.46,50,9,6,8,7,20,100,"Summer,trousers,Casual pants,pants,Bottom,fashion pants,chiffonpant,Long pants,widelegpant,harem pants,summerpant,Plus Size,printed,Women's Fashion,Casual,Women"
"93","544b079d1280fa28eee9b380",5.77,48,"53f2beb39020ee03566d6e18",4.06734764909732,330405,"CN",50,46,"Livraison standard",2,"black","XS",50,4.1,20744,1315,1174,2919,4152,11184,100000,"Mini,Strapless Dress,Spaghetti Strap,Tank,Tops,slim,tank top,Mini dress,Women's Fashion,Fashion,Women,Dress,sleevelessdresse,bodycon,Spaghetti,Casual,casual dress"
"94","5b35cab04f75026255f2364a",9,8,"5368f053bb72c5150191a140",4.06464312928626,15748,"CN",50,20,"Livraison standard",3,"grey","M",44,3.7,3820,548,324,568,654,1726,20000,"Summer,short sleeve dress,Mini,Pleated,t-shirt dress,beach dress,Fashion,pocketsdres,summer dresses,Casual,Cotton,Ladies Fashion,Tops,Ladies,women dress,Robes,Women,Beach,Plus Size,ruffle,Dress,short sleeves,Mini dress,Pocket,Women's Fashion,party,sexy,casual dress,Shorts,Tank,Sleeve,T Shirts,Cotton Dress,loose dress"
"95","5ebe0ead593b960eb1c82d0b",1.72,2,"558c2cdc89d53c4005ea2920",3.88454364585924,32168,"CN",50,48,"Livraison standard",1,"fluorescentgreen","XS",10,3.77,30,3,4,5,3,15,100,"blouse,Summer,Plus Size,Shirt,Sleeve,Tops,Loose,short sleeves,V-neck,T Shirts,Shorts,Fashion,Ladies,Women's Fashion,Casual,Women"
"96","5e958754a9136f26ddb12929",1.86,9,"56c94ae6df108f5af83b1e0f",3.94301876379691,7248,"CN",50,40,"Livraison standard",1,"pink","XS",2,3.57,42,7,5,4,9,17,100,"Summer,Fashion,pants,widelegpant,Women's Fashion,trousers,solid color,Wool,Casual,Women"
"97","5eb8b430e015797901090ac0",14,92,"5e72dc545021d6138b405bdc",4.18518518518519,54,"CN",50,36,"Livraison standard",3,"black","XS",50,4.54,13,1,0,0,2,10,100,"Summer,Two-Piece Suits,women crop top,pants,Tops,track suit,Outfits,Women's Fashion,Shorts,Clothes,Suits,Print,Women,short sleeve shirt,Sport,Fashion,Striped,Sports Wear,sexy Women's Fashion"
"98","5e7f13c2bd7ab15d52e9b5f9",3.69,4,"5d40ffe372b0c94d00f6c1f0",4.03912764592688,1559,"CN",50,24,"Livraison standard",1,"red","XS",5,3.64,212,36,16,32,33,95,1000,"Summer,Vest,Plus Size,Floral print,splice,Loose,V-neck,Floral,Women's Fashion,Fashion,wavepoint,Print,Casual,Necks"
"99","5d1db3c0e2b5cc0f74e091af",5.79,42,"566eaa533a698c6442549a74",3.94747196537478,5083,"CN",50,43,"Livraison standard",2,"red","S",50,3.32,121,19,19,23,24,36,1000,"Summer,Vest,summer t-shirts,looseblouse,Cross,tank top,Spaghetti Strap,Sleeveless Shirt,Plus Size,topandblouse,deepneck,Spaghetti,Casual,Women Fashion,Women,blouse,Tank,Necks,Beach,Tops,beachvest,Women's Fashion,T Shirts,Fashion,sleeveless"
"100","5e9d55038d475a01721c1c7f",11,30,"5486cf7540b3786ec7c7e4ee",4.21046011948433,9541,"CN",50,45,"Livraison standard",3,"orange & camouflage","32/L",2,4.11,28,3,1,3,4,17,100,"Shorts,Waist,Casual pants,pants,summer shorts,Men,5pointspant,camouflage,Men's Fashion,Beach Shorts,t,Men Shorts,cargoshort,camouflageshort,Cotton"
"101","5eaa6d9c8d99eb3ec06709f4",9,8,"5de0981739adf2a3406bed18",3.72916666666667,288,"CN",50,26,"Livraison standard",3,"red","S.",10,3.18,72,16,8,12,19,17,100,"Summer,trousers,Tank,pants,Spring,Overalls,Women's Fashion,Fashion,black,Ladies,sleeveless,Wool,women Jumpsuit,Casual,jumpsuit"
"102","5a5db5398988991d7f7aec44",6,8,"55c8029641d799421d41fe3a",3.80168428005284,54504,"CN",50,43,"Livraison standard",2,"black","L",50,3.96,1338,137,72,187,257,685,10000,"Summer,off shoulder top,Plus Size,Lace,cute,topsamptshirt,short sleeves,cottontop,T Shirts,Outdoor,sexy,topsampblouse,slimtop,slim,Casual,Women Fashion,Cotton,blouse,Spaghetti,Shorts,Sleeve,lace top,Tops,spaghettistraptshirt,Print,Casual Tops,jackdanielsprinttop,Fashion"
"103","5e9fff5de4df1d32ef2ca70c",20,17,"5e64b92e00ff3743cf8f3c3d",3.29850746268657,67,"CN",50,36,"Livraison standard",6,"green","Suit-S",50,2.8,15,5,0,5,3,2,100,"Mens T Shirt,Fashion,Men's Fashion,Sleeve,Summer,Athletics,tshirtshort,Men,summer shorts,short sleeves,Casual,Cool T-Shirts,sportsshort,Shorts,fashionbrandsuit,3D T-shirt,fashion brand,men's shorts,menssummersuit,T Shirts"
"104","5a4b9eba2b0a1c3062666033",5.66,5,"58a6b5d975b8da57c954c719",4.28559773576544,99283,"CN",50,42,"Livraison standard",2,"black","S",50,3.89,1161,127,75,159,242,558,5000,"Tops & Tees,Fashion,Slim T-shirt,Summer,Tops,bowtop,Women's Fashion,V-neck,Short top,womenhotshirt,T Shirts,Women S Clothing,off shoulder,Women,sexy,Bow,slim,Casual,Fitted,Cotton"
"105","5e1bd924d7be4445acfa8c6d",8,65,"5d9f24a451a4ed72d95bac9c",3.88284518828452,239,"CN",50,33,"Livraison standard",2,"white","S",1,3.97,29,4,1,5,1,18,100,"runningshort,Beach Shorts,beachpant,Bottom,sailboatshort,Shorts,Sport,beach swimwear,Men's Fashion,Puma,Summer,Men Shorts,men's shorts,surfshort,Beach,Men"
"106","5c5fc9a63af7386b63c00d25",8,7,"556fc80f95528719e004fe8b",4.09855721883002,40616,"CN",50,39,"Livraison standard",2,"lightyellow","XXS",10,3.61,668,96,61,102,155,254,1000,"Summer,womens dresses,Dress,Spaghetti Strap,Floral dress,kleider,beach dress,Party Dress,party,Floral,summer dresses,Spaghetti,Casual,casual dress,tunic,saty,Women's Fashion,Floral print,Print,sleeveless,sexy,Women,Beach"
"107","5e6bbe2bb683599ccbb78637",6,6,"5a2bc05fddda8c49398c52fe",3.84477611940299,670,"CN",50,35,"Livraison standard",2,"grey","S",1,3.82,134,17,6,23,26,62,1000,"Fashion,fit,pants,Brand,slim,Short pants,jogging,Shorts,printed,Men,Sport,Casual,trousers,Slim Fit"
"108","5b1f9afe694fab75ca9fa8ea",11,10,"5ac0310597223354603de223",4.2527114967462,4610,"CN",50,23,"Livraison standard",3,"black","S",50,3.96,1556,107,110,258,338,743,5000,"bathing suit,bandage swimsuit,Fashion,leaf,bikini set,Summer,womenbra,Women's Fashion,strappy bikini,Swimsuit,Bikini,Two Pieces,printed,printedswimwear,Women,Beach,Swimming"
"109","5e9915ef9fae4f26f32f15df",7,6,"5d5256c527752b19063d8c53",3.94331983805668,247,"CN",50,26,"Livraison standard",2,"white","XS",3,4.2,107,7,3,18,13,66,1000,"Summer,Plus Size,Dress,Spaghetti Strap,Ladies,Women's Fashion,Fashion,Floral,knee,Spaghetti,Casual,Floral print,summer dress,women's dress,Print,sleeveless"
"110","5c78151c27202a28a75752b7",11,10,"559d33adc605853731afbf10",4.00014341029686,13946,"CN",50,31,"Livraison standard",3,"red","XS",50,3.77,1694,209,112,272,376,725,10000,"Summer,womens dresses,leaf,short dress,Sleeve,Mini,Dress,Loose,short sleeves,Mini dress,Necks,Women's Fashion,Shorts,leafprint,printed,Tops & T-Shirts,Women,Casual,casual dress"
"111","5e743eded2656b046017c719",5.81,30,"55dc300452a04b658ad68139",3.8947606995807,26473,"CN",50,41,"Livraison standard",2,"green","XS",3,2.61,18,7,1,5,2,3,100,"Summer,Shorts,Slim Fit,slim,twopiecesoutfit,V-neck,Women's Fashion,Fashion,tank top,Women,sexy,Sport,Casual,Women Fashion,Cotton"
"112","5acb7ae3a69e662bb0133546",14,12,"57baf75f63834218e305e4f4",3.88553776857995,32858,"CN",50,26,"Livraison standard",4,"blue","XXXXXL",36,3.93,2946,273,180,452,614,1427,10000,"Mini,halter dress,Necks,Cocktail dresses,Halter,Dress,Lace Dress,backless dress,Mini dress,Women's Fashion,Party Dress,prom dress,retro,Ladies,sexy,sexy lace,backless"
"113","5eb90ab5ad67f63678d15ed9",5,51,"5d464a1ffdf7bc44ee933c65",3.98983050847458,295,"CN",50,36,"Livraison standard",1,"black","XS",1,5,0,0,0,0,0,0,10,"Summer,Shorts,Shirt,Sleeve,sportsset,short sleeves,Two piece set,lipprint,Ladies,women shorts,Fashion,lip,women t shirt,Round neck,Casual,Print,tracksuitsforwomen,runningset,Necks"
"114","5e9d3df803ee35376979fe40",5,5,"5845000d330f3a4d59cff91f",4.16797851652931,10799,"CN",50,22,"Livraison standard",2,"coolblack","XXS",3,4.3,10,0,1,1,2,6,100,"Summer,Fashion,Stitching,Lace,Denim,jeansforwomen,Women's Fashion,Shorts,Denim Shorts,sexy,Jeans,Women"
"115","5dd00194ea9f8e175c5561a9",11,10,"54db03867851097093c0efe7",3.85193013683391,8989,"CN",50,21,"Livraison standard",2,"multicolor","S",50,4.12,249,22,12,24,48,143,1000,"blouse,Summer,Womens Blouse,long sleeve blouse,Shirt,Sleeve,Women Blouse,Plus Size,Blouses & Shirts,casual shirt,Casual,Tops,Women's Fashion,blouse women,Casual T-Shirt,Tops & Blouses,Printed T Shirts,Fashion,long sleeve shirt,Women"
"116","5eb8a1d594d1e31702a4ef7c",12,67,"5d53751b40defd6833e480ad",4.00840336134454,238,"CN",50,32,"Livraison standard",3,"pink","XS",20,3.67,3,1,0,0,0,2,10,"Summer,Shorts,women beachwear,women crop top,Tops,short sleeves,T Shirts,Fashion,Sport,Women,Suits,womencausaltshirt,Yoga,Women's Fashion,Casual,Sports Wear,Cotton"
"117","5ec118ec7b4679d720f8de1d",5.68,5,"5db248327c0d0800c24fc084",4.5125,160,"CN",50,109,"Livraison standard",2,"purple","",50,4.5,2,0,0,0,1,1,10,"Summer,fashion women,Fashion,headdress,women hats,漁師の帽子,Outdoor,Bucket Hats,daisy,sun hat,Hats,fishermanshat,Electric"
"118","5ddf65d292bf935981e0eaa7",11,10,"5dbb45d78aabea2d9e97b407",4.01465201465201,546,"VE",50,32,"Livraison standard",2,"black","S",50,4,12,1,1,2,1,7,100,"mensboardshort,Summer,Beach Shorts,pants,Shorts,Slim Fit,Swimsuit,quickdry,Men's Fashion,bodybuildingshort,mensswimtrunk,Swimming,Swim Shorts,Beach,Men"
"119","5780938ff1ab1f1146be7dd1",17,15,"565537c7a9a8a4572be0bef5",4.35261237481562,12881,"CN",50,52,"Livraison standard",5,"camouflage","S",50,4.16,3040,238,123,332,565,1782,10000,"Trousers & Shorts,Fashion,pants,camouflageshortsforwomen,Loose,Short pants,camouflage,Women's Fashion,Shorts,t,basic,sexy,womenssexyshort,Board Shorts,Women"
"120","5e3fa5ca9c4021248d4e1c37",7,43,"58ff26fc42fc6a113afae083",3.87816699713593,9078,"CN",50,40,"Livraison standard",2,"purple","S",9,3.71,21,4,2,0,5,10,100,"blouse,printtank,Vest,Fashion,Tank,camisole,Summer,Tops,tank top,Women's Fashion,sleeveless tops,V-neck,sleeveless,printed,Casual,Cotton"
"121","5edb2db0fcc85c2e12014395",12,85,"5e686e632fb13f0b010b6cd0",4.17543859649123,57,"CN",50,35,"Livraison standard",3,"green","S",18,4.75,4,0,0,0,1,3,50,"runningshort,Fashion,Sleeve,beachsuit,Athletics,sweat suit,Men,short sleeves,jogging suit,Men's Fashion,Shorts,Summer,T Shirts,Tops & T-Shirts,men's shorts,men's suits,Casual,Sports Wear,jumpsuit"
"122","5edf1267c771c4255ceee25d",7,6,"5a9e4f25e05388149703d9c8",3.97073070184479,9703,"CN",50,41,"Livraison standard",2,"black","S",50,5,2,0,0,0,0,2,100,"Summer,Vest,Plus Size,Tank,Tops,V-neck,Fashion,tank top,knot,solid color,sleeveless,Casual,Women Fashion,Cotton"
"123","5eb4dd169263020a42be1a88",7,33,"566a47bfe9fa8a31b3ef5141",4.00154626913012,25222,"CN",50,41,"Livraison standard",2,"blue","S",50,3,2,0,1,0,1,0,50,"butterfly,Mini,Vest,Fashion,Tank,Necks,Summer,womemstop,Tops,tank top,Round neck,#top #crop,tankvest,sleeveless,Casual"
"124","5d93f4284385140973836ddf",11,59,"58c910072be00b51c601ccee",4.05718540580789,6715,"CN",50,41,"Livraison standard",2,"yellow","M",50,4.11,135,7,10,19,24,75,1000,"Summer,Plus Size,letter print,Dress,short sleeves,bodycon,Women's Fashion,Fashion,Sexy Dress,t-shirt dress,Skirts,mini dresses,Shirt,Shorts,Jewelry,skewshoulder,Dresses,Casual,print dress,Sleeve,Print,Women,silver"
"125","5e74326f3ae3412b2f7d9f42",12,43,"55dc2bf3b92a5941ebd4ecf2",3.94840902069818,3237,"CN",50,42,"الشحن القياسي",3,"lightpink","M",50,3.59,27,3,1,7,9,7,100,"Women Pants,capripant,elastic waist,Waist,Elastic,pants,Summer,Fitness,jogging,harem pants,Women's Fashion,trousers,34pant,Sport,Fashion,Casual"
"126","5eb8d93dbd495919c2a0feb6",13,51,"576518fcf093bd5e79c5e351",3.946416144746,17244,"CN",50,43,"Livraison standard",3,"yellow","S",50,3.61,127,25,7,20,16,59,5000,"Summer,Shorts,sportsset,short sleeves,tiedyeprinted,Sport,women shorts,Fashion,Two Pieces,women t shirt,Casual,Women,printed,tracksuitsforwomen,Women's Fashion,runningset,Two piece set"
"127","5ed3ae8e7bf8821d5cf4bc64",2.72,9,"5d417e7070327a2743021677",3.5978835978836,378,"CN",50,33,"Livraison standard",1,"orange","XS",1,5,0,0,0,0,0,0,1,"Summer,Plus Size,Shirt,long dress,Dress,Women's Fashion,V-neck,Maxi Dresses,beach dress,Party Dress,Stripes,Sleeveless dress,summer dresses,women dress,Beach,Casual,sleeveless"
"128","5cf509abb483551e0278ac5e",6,6,"5c51b9b468178729c4213657",4.10884906013864,16013,"CN",50,33,"Livraison standard",2,"green","L",50,3.99,1600,131,100,238,322,809,20000,"blouse,Summer,Vest,Plus Size,Tank,Cotton,Tops,topsamptshirt,T Shirts,tank top,Women's Fashion,Fashion,sleeveless tops,blousesampshirt,sleeveless,o-neck,Casual,Women"
"129","5e946e7e5a19660b52733c7e",9,56,"5e6d18bceb2b33bdc975950f",3.71428571428571,49,"US",50,19,"Livraison standard",3,"pink & black","XXS",3,4.03,30,4,1,2,6,17,100,"Summer,Two-Piece Suits,Fashion,Sleeve,Spring,Tops,short sleeves,sport suit women,Shorts,Sport Suits,suits for women,jogging suits for women,women sport suit,tiktoktshirt,womens shorts suit"
"130","5ed868776a5a342472182986",5,5,"5e6771b33cce5a8dd4f6fd3c",3.75,4,"CN",50,47,"Livraison standard",2,"yellow","XS",5,5,1,0,0,0,0,1,50,"Summer,Plus Size,Tie Dye,tiedyeprint,Dyes,Dress,summer dress,short sleeves,Ladies,Women's Fashion,Shorts,off shoulder dress,Sleeve,Print,women dress,Casual,casual dress"
"131","5ce74be097a9f1764b0df1f3",5.86,5,"545dab9f5f313f1e28cb1a2f",3.99301675977654,9308,"CN",50,30,"Livraison standard",1,"white","XS",6,3.73,150,22,11,23,23,71,1000,"Summer,womens top,Cotton T Shirt,Food,summer t-shirts,short sleeves,V-neck,Women's Fashion,Plus Size,short sleeve shirt,Casual,Shirt,blouse,Cotton,Shorts,Tops & Blouses,Ladies Fashion,Sleeve,Tops,T Shirts,candy,Pullovers,Tops & T-Shirts,Ladies,loose t-shirt,Women,Fashion"
"132","5cf632d1c0baab5b15e71437",2,2,"5acaf29d5ebcfd72403106a8",4.04517020066618,12309,"CN",50,23,"Livraison standard",1,"green","S",1,3.99,980,93,67,120,180,520,10000,"Summer,Plus Size,Tank,Tops,uneck,tank top,Floral print,Print,Women's Fashion,Fashion,Floral,sleeveless,Casual"
"133","5cef6f6f1d8cd844d8dade14",7,6,"5667f9745eec70268023940b",3.94679091563424,130598,"CN",50,41,"Livraison standard",2,"grey","XS",8,4.38,996,38,32,94,178,654,5000,"Women's Fashion,Tanktops for women,Fashion,Cotton Shirt,summer tank top,letter print,Summer,summer shirt,Tops,gothicshirt,tank top,Print,Sleeveless Shirt,sleeveless,blousesampshirt,Tank,moonshirt,Casual,Shirt"
"134","5eb0b91db0d5d210fe8ac2ff",5.66,6,"583da4b58108913e6c79a32e",4.06901509705248,2782,"CN",50,35,"Expediere Standard",2,"black","S",50,3.08,13,4,0,3,3,3,100,"slimming,wasitcincher,Fashion,waistgirdle,slimmingcorset,Corset,Summer,Waist,waist trainer,Fashion Accessory,Vest,shaperwear,belt"
"135","5d2432e4e991b724c8327597",13,17,"5b96067f42ebca48f6c041e8",3.910741632028,4571,"CN",50,43,"Livraison standard",3,"pink","XS",6,4.11,792,69,35,88,150,450,5000,"Summer,Plus Size,Halter,letter print,long dress,Dyes,Dress,Women's Fashion,maxi dress,boho,Fashion,boho dress,Tie Dye,sleeveless,Print,bohemian dress,bohemian,Women Fashion,Cotton"
